S28000367,F,25,49,0,129,0,26,140,80,0,38,104,15,362,102,99,1,0,43
S28000367,F,50,64,0,155,0,120,20,93,0,19,1,9,23,75,35,0,0,32
S28000367,F,65,90,304,0,167,5,2,39,0,0,0,3,3,72,18,0,10,24
S28000368,M,0,15,0,0,0,0,269,0,0,0,90,0,268,0,68,0,0,0
S28000368,M,16,24,0,15,0,1,90,76,0,11,22,6,65,48,23,2,0,29
S28000368,M,25,49,0,266,0,49,303,117,4,82,111,17,17,63,45,2,0,37
S28000368,M,50,64,0,125,0,184,74,131,2,19,14,13,6,30,20,0,0,32
S28000368,M,65,90,133,0,173,38,2,23,0,5,0,2,0,13,8,0,9,9
S28000368,F,0,15,0,0,0,0,260,0,0,0,101,0,306,0,44,0,0,0
S28000368,F,16,24,0,24,0,4,103,57,0,17,23,6,120,34,28,19,0,21
S28000368,F,25,49,0,169,0,56,331,105,4,81,115,8,324,63,77,4,0,48
S28000368,F,50,64,0,162,0,202,39,124,0,23,10,14,26,69,32,0,0,20
S28000368,F,65,90,298,0,173,10,0,16,0,2,0,0,6,53,13,0,13,17
S28000369,M,0,15,0,0,0,0,156,0,1,0,22,0,54,0,34,0,0,0
S28000369,M,16,24,0,78,0,4,18,15,0,41,7,1,12,16,14,396,0,143
S28000369,M,25,49,0,391,0,80,145,25,11,157,34,3,5,24,24,35,0,259
S28000369,M,50,64,0,120,0,42,20,21,1,13,5,3,1,5,13,0,0,17
S28000369,M,65,90,84,0,33,10,2,17,0,0,0,0,0,4,7,0,4,7
S28000369,F,0,15,0,0,0,0,145,0,1,0,32,0,42,0,35,0,0,0
S28000369,F,16,24,0,65,0,5,40,11,4,49,6,2,19,10,9,502,0,134
S28000369,F,25,49,0,212,0,85,151,18,6,136,32,3,58,29,31,47,0,144
S28000369,F,50,64,0,77,0,42,8,30,2,7,1,0,6,24,14,1,0,12
S28000369,F,65,90,119,0,33,4,0,8,0,1,0,0,0,14,10,1,0,6
S28000370,M,0,15,0,0,0,0,85,0,0,0,18,0,61,0,9,0,0,0
S28000370,M,16,24,0,27,0,2,13,11,0,23,5,1,10,13,9,324,0,140
S28000370,M,25,49,0,336,0,94,104,23,14,152,22,1,2,23,9,29,0,238
S28000370,M,50,64,0,97,0,40,16,23,4,17,3,0,0,2,3,0,0,13
S28000370,M,65,90,30,0,13,7,2,3,0,1,0,0,0,2,0,2,0,1
S28000370,F,0,15,0,0,0,0,90,0,0,0,20,0,30,0,6,0,0,0
S28000370,F,16,24,0,38,0,7,19,7,0,34,5,0,10,9,7,340,0,106
S28000370,F,25,49,0,189,0,96,110,14,2,142,24,1,56,17,15,15,0,125
S28000370,F,50,64,0,67,0,38,3,19,2,9,0,0,6,22,3,0,0,12
S28000370,F,65,90,44,0,13,2,0,5,0,2,0,0,0,6,2,0,0,2
S28000371,M,0,15,0,0,0,0,167,0,0,0,44,0,93,0,36,0,0,0
S28000371,M,16,24,0,106,0,4,34,13,0,57,4,4,22,36,9,431,0,168
S28000371,M,25,49,0,752,0,149,194,29,11,286,54,3,10,41,46,58,0,299
S28000371,M,50,64,0,200,0,57,22,28,3,25,5,2,3,16,9,0,0,23
S28000371,M,65,90,93,0,57,10,1,12,0,3,0,0,0,10,7,0,4,4
S28000371,F,0,15,0,0,0,0,157,0,0,0,48,0,111,0,35,0,0,0
S28000371,F,16,24,0,117,0,9,33,13,0,85,6,2,39,27,11,414,0,173
S28000371,F,25,49,0,436,0,152,202,16,4,251,59,4,128,45,40,49,0,208
S28000371,F,50,64,0,148,0,52,11,29,0,14,3,3,14,31,11,0,0,17
S28000371,F,65,90,177,0,55,7,0,7,0,3,0,0,0,16,3,0,6,6
S28000372,M,0,15,0,0,0,0,53,0,0,0,42,0,152,0,48,0,0,0
S28000372,M,16,24,0,40,0,0,11,22,0,9,7,5,37,31,19,60,0,32
S28000372,M,25,49,0,286,0,28,68,29,4,69,40,5,22,39,19,18,0,72
S28000372,M,50,64,0,141,0,45,8,35,0,18,1,3,4,9,10,0,0,14
S28000372,M,65,90,113,0,54,10,0,15,0,1,1,0,0,8,1,0,3,1
S28000372,F,0,15,0,0,0,0,56,0,0,0,43,0,129,0,29,0,0,0
S28000372,F,16,24,0,27,0,1,21,17,0,15,7,3,44,20,26,59,0,36
S28000372,F,25,49,0,154,0,32,70,24,0,49,44,6,183,41,36,11,0,42
S28000372,F,50,64,0,106,0,49,5,37,0,17,0,0,15,45,10,0,0,12
S28000372,F,65,90,201,0,56,1,0,11,0,2,0,0,1,24,1,1,7,2
S28000373,M,0,15,0,0,0,0,162,0,1,0,58,0,122,0,29,0,0,0
S28000373,M,16,24,0,65,0,3,26,28,0,66,11,2,27,45,5,334,0,207
S28000373,M,25,49,0,585,0,146,191,37,17,353,69,7,15,57,27,44,0,424
S28000373,M,50,64,0,162,0,83,26,55,3,24,4,2,0,20,8,1,0,26
S28000373,M,65,90,96,0,92,17,1,15,0,3,1,2,0,11,3,1,6,7
S28000373,F,0,15,0,0,0,0,164,0,0,0,45,0,129,0,34,0,0,0
S28000373,F,16,24,0,87,0,6,25,14,0,114,13,6,51,24,23,297,0,173
S28000373,F,25,49,0,401,0,150,199,28,0,321,71,6,129,41,45,18,0,300
S28000373,F,50,64,0,139,0,89,12,58,0,17,1,2,14,49,10,0,0,22
S28000373,F,65,90,231,0,92,4,0,12,0,2,0,1,2,36,4,0,10,9
S28000374,M,0,15,0,0,0,0,95,0,0,0,66,0,224,0,38,0,0,0
S28000374,M,16,24,0,62,0,3,14,13,1,49,15,8,42,67,11,61,0,47
S28000374,M,25,49,0,520,0,88,115,37,3,152,69,14,23,57,29,15,0,156
S28000374,M,50,64,0,222,0,59,15,38,0,11,3,4,3,31,11,0,0,23
S28000374,M,65,90,121,0,73,19,1,10,0,6,0,2,1,12,1,0,2,6
S28000374,F,0,15,0,0,0,0,95,0,0,0,47,0,224,0,39,0,0,0
S28000374,F,16,24,0,59,0,13,19,11,0,52,17,3,75,45,20,51,0,67
S28000374,F,25,49,0,330,0,83,115,24,0,137,62,8,233,84,58,7,0,126
S28000374,F,50,64,0,201,0,69,11,41,0,18,1,9,21,73,16,0,0,19
S28000374,F,65,90,253,0,73,4,1,7,0,1,0,0,4,39,5,0,4,9
S28000375,M,0,15,0,0,0,0,67,0,0,0,64,0,284,0,82,0,0,0
S28000375,M,16,24,0,41,0,1,24,26,0,23,14,8,64,66,17,31,0,28
S28000375,M,25,49,0,322,0,48,80,52,2,68,73,11,29,82,46,12,0,112
S28000375,M,50,64,0,219,0,82,9,34,0,17,4,5,4,28,10,0,0,35
S28000375,M,65,90,154,0,60,17,2,15,0,4,3,1,0,9,4,0,2,23
S28000375,F,0,15,0,0,0,0,64,0,0,0,61,0,217,0,48,0,0,0
S28000375,F,16,24,0,29,0,3,14,11,0,20,27,10,89,37,41,17,0,23
S28000375,F,25,49,0,178,0,49,78,29,0,58,69,10,287,72,64,3,0,55
S28000375,F,50,64,0,173,0,94,8,34,0,18,3,3,23,64,22,0,0,25
S28000375,F,65,90,265,0,60,2,1,10,0,2,0,1,7,45,2,0,4,12
S28000376,M,0,15,0,0,0,0,49,0,0,0,33,0,132,0,25,0,0,0
S28000376,M,16,24,0,9,0,0,13,13,0,3,12,5,21,22,10,3,0,12
S28000376,M,25,49,0,126,0,12,64,22,2,17,39,7,8,37,17,4,0,52
S28000376,M,50,64,0,72,0,24,15,25,0,7,3,3,0,8,5,0,0,13
S28000376,M,65,90,44,0,20,7,1,5,0,2,0,0,0,5,1,0,3,4
S28000376,F,0,15,0,0,0,0,54,0,0,0,40,0,123,0,19,0,0,0
S28000376,F,16,24,0,22,0,0,27,13,0,2,13,2,47,19,7,3,0,13
S28000376,F,25,49,0,72,0,15,65,20,0,26,41,5,144,31,30,0,0,26
S28000376,F,50,64,0,66,0,27,10,24,0,5,0,3,7,30,7,0,0,13
S28000376,F,65,90,84,0,20,1,0,4,0,0,0,0,0,21,1,0,5,5
S28000377,M,0,15,0,0,0,0,208,0,0,0,104,0,199,0,63,0,0,0
S28000377,M,16,24,0,9,0,1,109,95,0,3,23,12,48,38,31,5,0,31
S28000377,M,25,49,0,175,0,67,261,137,2,72,98,17,23,80,37,0,0,33
S28000377,M,50,64,0,113,0,222,83,139,0,21,2,17,6,43,20,0,0,44
S28000377,M,65,90,103,0,239,43,3,41,0,1,0,0,0,30,10,0,18,18
S28000377,F,0,15,0,0,0,0,232,0,0,0,81,0,179,0,50,0,0,0
S28000377,F,16,24,0,11,0,2,93,74,0,14,23,9,72,33,29,2,0,18
S28000377,F,25,49,0,118,0,79,301,109,0,64,92,18,214,64,76,0,0,32
S28000377,F,50,64,0,119,0,236,45,140,0,24,5,12,21,67,24,0,0,34
S28000377,F,65,90,344,0,243,16,3,26,0,1,0,0,3,68,18,0,23,21
S28000378,M,0,15,0,0,0,0,135,0,0,0,93,0,236,0,50,0,0,0
S28000378,M,16,24,0,33,0,4,50,72,0,19,24,16,48,59,13,21,0,24
S28000378,M,25,49,0,241,0,47,161,106,2,84,96,14,14,129,42,2,0,60
S28000378,M,50,64,0,176,0,125,39,102,0,26,4,10,9,45,18,0,0,43
S28000378,M,65,90,196,0,263,28,4,51,0,4,0,1,1,33,9,0,10,17
S28000378,F,0,15,0,0,0,0,144,0,1,0,80,0,237,0,63,0,0,0
S28000378,F,16,24,0,23,0,4,51,51,0,29,26,8,98,52,22,12,0,29
S28000378,F,25,49,0,155,0,50,173,77,2,71,95,13,260,95,74,1,0,40
S28000378,F,50,64,0,211,0,144,24,101,0,26,2,9,23,93,33,0,0,41
S28000378,F,65,90,486,0,267,6,2,42,0,3,0,1,7,117,18,0,28,32
S28000379,M,0,15,0,0,0,0,147,0,0,0,101,0,325,0,62,0,0,0
S28000379,M,16,24,0,34,0,2,46,67,0,19,24,8,74,69,19,8,0,35
S28000379,M,25,49,0,429,0,58,184,90,0,117,120,12,26,95,47,13,0,78
S28000379,M,50,64,0,237,0,114,37,111,0,30,4,9,8,29,12,0,0,45
S28000379,M,65,90,182,0,133,24,2,22,0,7,1,0,0,14,4,0,11,14
S28000379,F,0,15,0,0,0,0,148,0,0,0,93,0,325,0,50,0,0,0
S28000379,F,16,24,0,38,0,0,51,57,0,44,38,4,124,63,35,8,0,23
S28000379,F,25,49,0,233,0,73,196,78,2,94,112,6,391,86,64,0,0,57
S28000379,F,50,64,0,221,0,117,21,100,2,24,2,8,25,85,16,0,0,25
S28000379,F,65,90,307,0,134,8,2,19,0,3,0,0,2,61,10,0,11,20
S28000380,M,0,15,0,0,0,0,257,0,0,0,106,0,316,0,84,0,0,0
S28000380,M,16,24,0,38,0,4,79,124,0,16,32,8,68,55,20,34,0,34
S28000380,M,25,49,0,372,0,76,269,170,3,147,123,20,18,97,59,11,0,89
S28000380,M,50,64,0,186,0,206,73,195,1,38,15,8,4,23,34,0,0,51
S28000380,M,65,90,176,0,202,42,1,40,0,7,0,0,3,14,11,0,19,10
S28000380,F,0,15,0,0,0,0,182,0,0,0,93,0,316,0,90,0,0,0
S28000380,F,16,24,0,38,0,4,111,84,0,38,23,9,104,60,51,28,0,22
S28000380,F,25,49,0,222,0,100,284,127,0,128,133,18,378,82,106,1,0,68
S28000380,F,50,64,0,205,0,219,51,182,0,37,5,6,25,86,34,0,0,43
S28000380,F,65,90,334,0,204,5,0,29,0,5,0,0,4,77,21,0,5,19
S28000381,M,0,15,0,0,0,0,188,0,0,0,34,0,159,0,50,0,0,0
S28000381,M,16,24,0,26,0,0,82,85,0,6,17,10,37,52,4,12,0,18
S28000381,M,25,49,0,289,0,52,230,126,2,85,39,19,8,65,32,1,0,38
S28000381,M,50,64,0,218,0,170,55,160,0,24,9,14,6,25,11,0,0,28
S28000381,M,65,90,194,0,289,44,0,56,0,3,0,1,1,17,4,0,16,9
S28000381,F,0,15,0,0,0,0,167,0,0,0,26,0,132,0,27,0,0,0
S28000381,F,16,24,0,14,0,1,68,78,0,18,14,11,46,23,11,19,0,13
S28000381,F,25,49,0,123,0,55,256,90,0,74,43,15,178,59,49,4,0,24
S28000381,F,50,64,0,167,0,201,33,161,0,18,4,13,15,56,14,0,0,28
S28000381,F,65,90,496,0,287,9,0,44,0,2,0,2,1,55,13,0,29,11
S28000382,M,0,15,0,0,0,0,449,0,0,0,111,0,285,0,64,0,0,0
S28000382,M,16,24,0,15,0,3,121,143,0,10,19,12,94,70,34,6,0,28
S28000382,M,25,49,0,259,0,162,559,190,8,132,131,20,14,105,72,2,0,77
S28000382,M,50,64,0,134,0,251,93,203,0,32,11,8,5,35,33,0,0,58
S28000382,M,65,90,106,0,167,34,5,40,0,3,1,1,0,16,11,0,9,10
S28000382,F,0,15,0,0,0,0,508,0,0,0,92,0,259,0,85,0,0,0
S28000382,F,16,24,0,12,0,2,124,107,0,16,14,12,106,50,48,1,0,19
S28000382,F,25,49,0,191,0,176,601,155,7,133,140,15,325,97,109,0,0,52
S28000382,F,50,64,0,145,0,260,53,190,1,31,4,11,32,84,45,0,0,63
S28000382,F,65,90,248,0,170,12,3,29,0,1,0,0,3,60,28,1,17,18
S28000383,M,0,15,0,0,0,0,153,0,0,0,63,0,165,0,46,0,0,0
S28000383,M,16,24,0,10,0,0,50,54,0,5,15,13,21,47,19,22,0,19
S28000383,M,25,49,0,156,0,35,166,95,0,68,79,13,23,73,37,2,0,68
S28000383,M,50,64,0,147,0,136,42,86,0,17,9,9,1,40,13,0,0,48
S28000383,M,65,90,186,0,188,35,2,39,0,6,2,0,0,28,10,0,8,6
S28000383,F,0,15,0,0,0,0,162,0,0,0,70,0,133,0,51,0,0,0
S28000383,F,16,24,0,7,0,1,49,45,0,10,13,7,62,30,18,0,0,20
S28000383,F,25,49,0,111,0,39,178,72,0,55,83,11,167,62,57,0,0,43
S28000383,F,50,64,0,175,0,153,23,95,0,10,7,9,18,62,23,0,0,39
S28000383,F,65,90,500,0,196,13,2,27,0,1,0,0,0,85,18,0,31,19
S28000384,M,0,15,0,0,0,0,223,0,0,0,128,0,384,0,90,0,0,0
S28000384,M,16,24,0,14,0,1,72,52,0,18,38,25,118,98,46,15,0,34
S28000384,M,25,49,0,242,0,49,213,117,0,62,129,20,22,121,64,0,0,47
S28000384,M,50,64,0,155,0,119,36,93,0,16,14,10,8,27,34,0,0,31
S28000384,M,65,90,135,0,114,15,2,34,0,2,0,1,1,23,5,0,6,7
S28000384,F,0,15,0,0,0,0,196,0,0,0,115,0,444,0,101,0,0,0
S28000384,F,16,24,0,12,0,3,49,46,0,22,41,7,129,87,45,8,0,35
S28000384,F,25,49,0,115,0,57,227,88,1,62,132,20,443,136,121,0,0,43
S28000384,F,50,64,0,156,0,118,18,81,2,13,3,7,33,111,38,0,0,39
S28000384,F,65,90,264,0,116,6,2,29,0,1,0,1,5,66,12,0,10,24
S28000385,M,0,15,0,0,0,0,177,0,0,0,127,0,398,0,79,0,0,0
S28000385,M,16,24,0,20,0,0,42,49,0,7,30,18,107,104,25,9,0,22
S28000385,M,25,49,0,258,0,49,165,89,1,42,129,19,22,95,41,3,0,46
S28000385,M,50,64,0,144,0,94,33,67,0,16,4,16,5,34,16,0,0,31
S28000385,M,65,90,89,0,77,22,2,23,1,3,3,0,2,12,4,0,7,7
S28000385,F,0,15,0,0,0,0,156,0,0,0,110,0,418,0,74,0,0,0
S28000385,F,16,24,0,22,0,1,47,44,0,10,43,9,157,51,46,13,0,16
S28000385,F,25,49,0,131,0,55,179,65,1,38,134,17,456,121,94,0,0,37
S28000385,F,50,64,0,164,0,107,16,62,1,16,6,10,33,78,33,0,0,29
S28000385,F,65,90,201,0,79,2,1,15,0,0,0,0,3,49,13,0,9,17
S28000386,M,0,15,0,0,0,0,148,0,0,0,97,0,276,0,62,0,0,0
S28000386,M,16,24,0,17,0,0,49,42,0,15,30,13,66,47,19,11,0,19
S28000386,M,25,49,0,224,0,48,184,104,0,68,97,13,26,75,44,4,0,50
S28000386,M,50,64,0,115,0,125,30,88,0,14,10,9,2,20,16,0,0,28
S28000386,M,65,90,105,0,103,27,1,40,0,1,0,0,0,13,6,0,0,10
S28000386,F,0,15,0,0,0,0,148,0,0,0,75,0,262,0,51,0,0,0
S28000386,F,16,24,0,12,0,2,55,51,0,20,25,9,121,52,28,11,0,13
S28000386,F,25,49,0,111,0,53,194,81,0,58,104,15,299,70,74,1,0,43
S28000386,F,50,64,0,175,0,141,12,89,0,14,1,4,13,50,20,0,0,26
S28000386,F,65,90,196,0,105,4,1,28,0,2,0,1,2,47,8,1,2,17
S28000388,M,0,15,0,0,0,0,93,0,0,0,63,0,232,0,54,0,0,0
S28000388,M,16,24,0,10,0,0,45,50,0,18,20,13,50,52,13,36,0,18
S28000388,M,25,49,0,207,0,48,122,71,2,73,69,18,33,67,31,4,0,28
S28000388,M,50,64,0,128,0,101,30,84,0,12,6,9,5,16,14,0,0,25
S28000388,M,65,90,77,0,69,15,4,10,0,2,0,1,0,9,1,0,3,3
S28000388,F,0,15,0,0,0,0,117,0,0,0,52,0,248,0,41,0,0,0
S28000388,F,16,24,0,15,0,4,29,41,0,16,17,8,76,47,17,32,0,12
S28000388,F,25,49,0,104,0,49,137,61,2,56,71,17,246,72,43,3,0,26
S28000388,F,50,64,0,126,0,109,14,76,0,18,1,11,24,56,16,0,0,21
S28000388,F,65,90,178,0,68,2,1,7,0,1,0,0,1,39,9,0,11,5
S28000389,M,0,15,0,0,0,0,98,0,0,0,81,0,264,0,44,0,0,0
S28000389,M,16,24,0,6,0,0,34,29,0,9,31,13,65,55,12,8,0,11
S28000389,M,25,49,0,173,0,15,100,65,0,33,82,16,15,80,26,0,0,20
S28000389,M,50,64,0,110,0,77,23,55,0,23,6,9,1,23,11,0,0,18
S28000389,M,65,90,54,0,51,9,1,20,0,0,0,0,2,14,0,0,2,6
S28000389,F,0,15,0,0,0,0,86,0,0,0,91,0,244,0,39,0,0,0
S28000389,F,16,24,0,13,0,1,39,17,1,12,30,6,103,46,25,0,0,10
S28000389,F,25,49,0,110,0,22,109,38,3,31,82,11,304,80,50,2,0,17
S28000389,F,50,64,0,116,0,76,10,49,1,25,2,9,14,59,12,0,0,17
S28000389,F,65,90,129,0,51,2,1,18,0,1,0,1,2,34,8,0,4,8
S28000390,M,0,15,0,0,0,0,57,0,0,0,19,0,81,0,10,0,0,0
S28000390,M,16,24,0,60,0,5,19,4,0,45,1,2,24,28,5,302,0,76
S28000390,M,25,49,0,462,0,73,60,16,0,93,18,3,2,60,3,54,0,120
S28000390,M,50,64,0,326,0,58,7,12,0,24,1,1,2,18,1,0,0,21
S28000390,M,65,90,231,0,116,11,2,18,0,4,0,1,2,16,6,0,7,7
S28000390,F,0,15,0,0,0,0,47,0,0,0,10,0,75,0,15,0,0,0
S28000390,F,16,24,0,69,0,7,11,4,0,52,4,0,29,20,5,356,0,76
S28000390,F,25,49,0,192,0,72,63,13,1,74,17,0,87,36,22,21,0,62
S28000390,F,50,64,0,173,0,61,4,15,2,19,1,1,14,43,4,0,0,9
S28000390,F,65,90,417,0,118,7,1,14,0,1,0,1,2,51,5,0,5,4
S28000391,M,0,15,0,0,0,0,76,0,0,0,17,0,59,0,20,0,0,0
S28000391,M,16,24,0,57,0,1,18,20,0,28,4,1,19,27,9,388,0,166
S28000391,M,25,49,0,374,0,90,81,29,5,126,22,5,7,33,16,58,0,296
S28000391,M,50,64,0,109,0,45,23,26,1,8,1,0,4,12,5,3,0,10
S28000391,M,65,90,68,0,33,7,1,14,0,0,0,0,2,9,2,0,1,9
S28000391,F,0,15,0,0,0,0,82,0,0,0,15,0,53,0,18,0,0,0
S28000391,F,16,24,0,71,0,5,21,16,0,46,4,4,20,7,12,559,0,164
S28000391,F,25,49,0,193,0,92,96,27,2,115,23,3,67,24,20,46,0,171
S28000391,F,50,64,0,55,0,44,9,23,0,6,0,1,10,29,6,0,0,9
S28000391,F,65,90,93,0,35,2,0,8,0,1,1,0,2,23,6,1,8,10
S28000392,M,0,15,0,0,0,0,71,0,0,0,44,0,78,0,14,0,0,0
S28000392,M,16,24,0,33,0,0,8,8,0,34,8,1,11,14,2,57,0,42
S28000392,M,25,49,0,341,0,65,81,25,4,159,44,6,10,34,12,16,0,169
S28000392,M,50,64,0,124,0,53,11,18,0,14,3,5,3,10,4,1,0,8
S28000392,M,65,90,73,0,45,12,1,5,0,0,1,0,0,1,0,0,3,4
S28000392,F,0,15,0,0,0,0,65,0,0,0,23,0,110,0,16,0,0,0
S28000392,F,16,24,0,34,0,3,19,11,0,42,12,2,42,22,6,34,0,45
S28000392,F,25,49,0,231,0,75,85,17,3,126,44,3,102,24,26,15,0,117
S28000392,F,50,64,0,86,0,51,5,18,1,9,2,4,2,29,5,0,0,12
S28000392,F,65,90,111,0,45,1,0,5,0,0,0,0,1,9,3,0,2,2
S28000393,M,0,15,0,0,0,0,41,0,0,0,23,0,69,0,25,0,0,0
S28000393,M,16,24,0,21,0,1,13,16,0,9,10,2,30,24,3,17,0,17
S28000393,M,25,49,0,181,0,21,59,27,0,58,29,2,9,35,19,6,0,48
S28000393,M,50,64,0,107,0,60,15,24,0,10,3,2,1,13,5,0,0,14
S28000393,M,65,90,84,0,56,9,0,10,0,4,0,0,0,6,4,0,9,5
S28000393,F,0,15,0,0,0,0,57,0,0,0,28,0,106,0,22,0,0,0
S28000393,F,16,24,0,10,0,2,13,10,0,16,9,1,31,22,19,20,0,23
S28000393,F,25,49,0,83,0,24,63,26,0,47,28,1,112,32,30,2,0,26
S28000393,F,50,64,0,75,0,62,9,21,2,9,2,4,12,29,12,0,0,18
S28000393,F,65,90,172,0,56,3,0,9,0,3,0,0,0,28,6,0,2,7
S28000394,M,0,15,0,0,0,0,52,0,0,0,26,0,159,0,33,0,0,0
S28000394,M,16,24,0,16,0,2,16,14,0,1,9,2,31,26,3,3,0,20
S28000394,M,25,49,0,123,0,11,49,27,0,28,24,3,7,33,15,1,0,26
S28000394,M,50,64,0,104,0,33,8,28,0,9,2,4,1,12,4,0,0,10
S28000394,M,65,90,82,0,42,11,0,14,0,1,0,0,0,9,2,0,3,8
S28000394,F,0,15,0,0,0,0,59,0,0,0,26,0,161,0,29,0,0,0
S28000394,F,16,24,0,8,0,2,13,9,0,4,11,1,36,30,22,2,0,10
S28000394,F,25,49,0,69,0,14,53,22,0,21,23,4,184,42,31,1,0,17
S28000394,F,50,64,0,83,0,40,3,23,0,8,1,3,8,37,14,0,0,10
S28000394,F,65,90,124,0,42,1,0,13,0,0,0,0,0,30,5,0,5,4
S28000395,M,0,15,0,0,0,0,43,0,0,0,24,0,88,0,18,0,0,0
S28000395,M,16,24,0,9,0,2,15,14,0,12,3,0,22,24,6,16,0,9
S28000395,M,25,49,0,147,0,15,42,24,0,28,21,6,2,35,15,2,0,42
S28000395,M,50,64,0,66,0,34,7,18,0,4,1,2,1,11,5,0,0,13
S28000395,M,65,90,49,0,34,8,1,11,0,4,1,0,0,3,5,0,8,3
S28000395,F,0,15,0,0,0,0,32,0,0,0,16,0,65,0,24,0,0,0
S28000395,F,16,24,0,22,0,1,16,9,0,13,4,4,37,22,16,13,0,12
S28000395,F,25,49,0,59,0,15,40,21,0,26,21,3,95,31,22,0,0,38
S28000395,F,50,64,0,52,0,39,6,21,0,8,1,3,7,30,12,0,0,10
S28000395,F,65,90,110,0,34,4,1,6,0,1,0,0,0,20,3,0,10,6
S28000396,M,0,15,0,0,0,0,102,0,0,0,13,0,53,0,31,0,0,0
S28000396,M,16,24,0,29,0,1,24,16,0,16,0,1,7,11,7,51,0,35
S28000396,M,25,49,0,199,0,51,101,18,2,98,14,0,8,24,19,8,0,124
S28000396,M,50,64,0,37,0,19,18,15,0,6,1,1,2,7,6,0,0,8
S28000396,M,65,90,28,0,10,6,1,5,0,0,0,0,0,5,3,0,0,8
S28000396,F,0,15,0,0,0,0,129,0,0,0,12,0,53,0,22,0,0,0
S28000396,F,16,24,0,40,0,7,23,9,0,24,0,1,16,7,10,12,0,27
S28000396,F,25,49,0,123,0,47,112,11,0,71,15,1,50,12,21,3,0,57
S28000396,F,50,64,0,35,0,23,5,19,0,3,0,0,2,17,8,0,0,10
S28000396,F,65,90,55,0,10,0,0,0,0,0,0,0,1,6,1,0,2,4
S28000397,M,0,15,0,0,0,0,469,0,1,0,63,0,154,0,142,0,0,0
S28000397,M,16,24,0,35,0,5,110,41,0,34,2,2,41,35,48,71,0,81
S28000397,M,25,49,0,452,0,183,391,59,16,301,77,4,13,47,146,26,0,306
S28000397,M,50,64,0,154,0,86,80,66,0,31,13,4,7,14,36,0,0,33
S28000397,M,65,90,72,0,64,16,8,32,0,4,0,2,1,4,29,0,8,18
S28000397,F,0,15,0,0,0,0,423,0,1,0,61,0,103,0,114,0,0,0
S28000397,F,16,24,0,34,0,10,117,46,0,53,8,3,45,27,44,18,0,80
S28000397,F,25,49,0,315,0,185,415,53,4,298,79,5,119,36,143,6,0,202
S28000397,F,50,64,0,135,0,90,45,73,2,19,4,5,22,53,41,0,0,42
S28000397,F,65,90,150,0,66,5,0,19,0,2,0,0,2,15,31,0,13,16
S28000398,M,0,15,0,0,0,0,330,0,0,0,65,0,133,0,56,0,0,0
S28000398,M,16,24,0,66,0,4,58,44,0,42,7,5,36,46,17,24,0,82
S28000398,M,25,49,0,859,0,293,322,73,11,579,100,6,2,60,61,11,0,276
S28000398,M,50,64,0,334,0,157,71,104,11,41,7,5,3,33,16,0,0,24
S28000398,M,65,90,204,0,153,38,5,33,0,3,0,2,0,8,14,0,6,7
S28000398,F,0,15,0,0,0,0,296,0,0,0,93,0,106,0,59,0,0,0
S28000398,F,16,24,0,48,0,7,63,37,0,101,16,2,50,31,24,34,0,88
S28000398,F,25,49,0,638,0,300,356,66,7,518,100,6,158,63,62,4,0,254
S28000398,F,50,64,0,239,0,181,34,102,1,35,6,7,29,84,29,0,0,32
S28000398,F,65,90,437,0,151,4,2,27,0,3,0,0,2,51,13,0,15,7
S28000399,M,0,15,0,0,0,0,265,0,1,0,27,0,26,0,78,0,0,0
S28000399,M,16,24,0,2,0,0,124,41,0,2,7,2,15,17,34,9,0,23
S28000399,M,25,49,0,108,0,70,265,55,10,60,27,1,7,23,107,0,0,59
S28000399,M,50,64,0,67,0,143,111,86,3,20,11,2,1,9,32,0,0,33
S28000399,M,65,90,55,0,150,35,5,30,3,6,1,0,0,2,19,0,6,14
S28000399,F,0,15,0,0,0,0,288,0,1,0,28,0,32,0,106,0,0,0
S28000399,F,16,24,0,5,0,0,114,43,1,1,7,0,14,9,40,0,0,17
S28000399,F,25,49,0,74,0,77,308,57,2,69,34,1,37,21,111,0,0,47
S28000399,F,50,64,0,72,0,166,70,93,2,22,4,0,10,30,46,0,0,28
S28000399,F,65,90,170,0,150,5,2,13,0,0,1,0,0,12,14,0,4,20
S28000400,M,0,15,0,0,0,0,272,0,0,0,38,0,119,0,89,0,0,0
S28000400,M,16,24,0,17,0,0,78,49,0,6,9,6,46,29,44,14,0,32
S28000400,M,25,49,0,243,0,66,268,49,6,80,42,8,5,24,86,19,0,89
S28000400,M,50,64,0,125,0,110,83,68,2,15,6,9,4,9,31,0,0,34
S28000400,M,65,90,120,0,148,25,2,29,0,4,0,1,0,7,25,0,15,17
S28000400,F,0,15,0,0,0,0,323,0,0,0,38,0,114,0,76,0,0,0
S28000400,F,16,24,0,19,0,1,102,22,0,8,6,5,42,17,35,7,0,29
S28000400,F,25,49,0,128,0,68,303,55,2,75,44,8,148,35,94,0,0,74
S28000400,F,50,64,0,137,0,126,42,65,0,14,5,10,13,22,34,0,0,32
S28000400,F,65,90,226,0,148,6,0,22,0,0,0,3,0,26,31,0,13,19
S28000401,M,0,15,0,0,0,0,138,0,0,0,63,0,209,0,54,0,0,0
S28000401,M,16,24,0,10,0,1,66,39,2,5,8,8,64,56,24,3,0,28
