"","run","beta","lambda","prob.rnd.infection","f","pctApp","pctTest","lockdown","schools","compliance","SymPriority","deaths","propInfected","mortality","days","tests","household","relations","friends","school","random","work"
"183",240,0.08,0.01,0.1,0,40,0.5,"false","true","High","false",253,42.0929373809616,0.58,264,18203,0.33,0.03,0.18,0.06,0.22,0.19
"184",181,0.08,0.01,0.1,0,40,6,"false","true","Low","true",134,25.4868426167062,0.51,560,194757,0.36,0.02,0.17,0.06,0.21,0.17
"185",243,0.08,0.01,0.1,0,40,3,"false","true","High","false",215,37.3411202238893,0.56,284,97593,0.34,0.03,0.17,0.06,0.22,0.18
"186",256,0.08,0.01,0.1,0,60,1.5,"false","true","High","false",224,39.2389318614685,0.55,265,52111,0.34,0.03,0.18,0.06,0.22,0.18
"187",234,0.08,0.01,0.1,0,20,1,"false","true","Low","false",244,40.7694251175808,0.58,313,37648,0.34,0.03,0.18,0.06,0.22,0.19
"188",276,0.08,0.01,0.1,0,80,1,"false","true","Low","false",220,40.3175652038714,0.53,286,36143,0.34,0.03,0.18,0.06,0.21,0.18
"189",210,0.08,0.01,0.1,0,80,100,"false","true","Low","true",62,16.2970808877833,0.37,634,321907,0.38,0.02,0.17,0.07,0.21,0.15
"190",242,0.08,0.01,0.1,0,40,1.5,"false","true","High","false",224,40.0493644808956,0.54,325,55722,0.34,0.03,0.18,0.06,0.22,0.18
"191",248,0.08,0.01,0.1,0,40,1,"false","true","Low","false",258,41.6993819722471,0.6,301,36566,0.33,0.03,0.18,0.06,0.21,0.18
"192",238,0.08,0.01,0.1,0,20,100,"false","true","Low","false",146,29.5895362848369,0.48,381,114353,0.35,0.02,0.18,0.06,0.21,0.17
"193",239,0.08,0.01,0.1,0,40,0,"false","true","High","false",262,43.1171531853695,0.59,314,0,0.33,0.03,0.18,0.06,0.22,0.19
"194",250,0.08,0.01,0.1,0,40,3,"false","true","Low","false",185,37.1807828351537,0.48,343,104046,0.34,0.02,0.18,0.06,0.21,0.19
"195",247,0.08,0.01,0.1,0,40,0.5,"false","true","Low","false",268,42.9500136043845,0.61,332,21679,0.33,0.03,0.18,0.06,0.22,0.19
"196",257,0.08,0.01,0.1,0,60,3,"false","true","High","false",189,37.2283981808994,0.49,303,108331,0.34,0.03,0.18,0.06,0.21,0.18
"197",254,0.08,0.01,0.1,0,60,0.5,"false","true","High","false",234,41.911221673728,0.54,289,20582,0.34,0.03,0.17,0.06,0.22,0.18
"198",235,0.08,0.01,0.1,0,20,1.5,"false","true","Low","false",213,38.8541221285031,0.53,369,59164,0.34,0.03,0.18,0.06,0.22,0.18
"199",260,0.08,0.01,0.1,0,60,0,"false","true","Low","false",255,43.767248416061,0.57,291,0,0.33,0.03,0.18,0.06,0.22,0.19
"200",289,0.08,0.01,0.1,0,0,0.5,"false","true","Low","true",245,41.410774672523,0.57,287,19942,0.34,0.03,0.17,0.06,0.22,0.19
"201",269,0.08,0.01,0.1,0,80,1,"false","true","High","false",218,38.6743499047693,0.55,284,39885,0.34,0.03,0.18,0.06,0.21,0.18
"202",271,0.08,0.01,0.1,0,80,3,"false","true","High","false",167,35.4744043223073,0.46,302,116689,0.34,0.03,0.17,0.06,0.21,0.18
"203",268,0.08,0.01,0.1,0,80,0.5,"false","true","High","false",231,40.0474209973957,0.56,295,20801,0.34,0.03,0.17,0.06,0.22,0.18
"204",253,0.08,0.01,0.1,0,60,0,"false","true","High","false",248,43.1190966688693,0.56,330,0,0.33,0.03,0.17,0.06,0.22,0.19
"205",263,0.08,0.01,0.1,0,60,1.5,"false","true","Low","false",240,39.3633148054573,0.59,288,54961,0.34,0.03,0.17,0.06,0.22,0.18
"206",270,0.08,0.01,0.1,0,80,1.5,"false","true","High","false",229,37.6549928091111,0.59,288,57245,0.34,0.03,0.17,0.06,0.22,0.18
"207",296,0.08,0.01,0.1,0,20,0.5,"false","true","High","true",273,41.1425739495472,0.64,283,19665,0.33,0.03,0.17,0.06,0.22,0.18
"208",255,0.08,0.01,0.1,0,60,1,"false","true","High","false",242,40.1368212383877,0.59,316,39759,0.34,0.03,0.18,0.06,0.21,0.18
"209",252,0.08,0.01,0.1,0,40,100,"false","true","Low","false",136,25.9319003381661,0.51,413,194335,0.36,0.02,0.17,0.06,0.21,0.17
"210",264,0.08,0.01,0.1,0,60,3,"false","true","Low","false",202,37.4480118163797,0.52,329,109094,0.34,0.03,0.18,0.06,0.22,0.18
"211",300,0.08,0.01,0.1,0,20,6,"false","true","High","true",162,29.2960702763634,0.54,335,108535,0.35,0.02,0.17,0.06,0.21,0.17
"212",262,0.08,0.01,0.1,0,60,1,"false","true","Low","false",258,41.1717262020446,0.61,330,36564,0.33,0.03,0.18,0.06,0.22,0.18
"213",272,0.08,0.01,0.1,0,80,6,"false","true","High","false",123,28.9093170598982,0.41,327,222163,0.35,0.02,0.17,0.06,0.21,0.18
"214",290,0.08,0.01,0.1,0,0,1,"false","true","Low","true",198,37.6209818478641,0.51,300,39587,0.34,0.03,0.17,0.06,0.22,0.18
"215",291,0.08,0.01,0.1,0,0,1.5,"false","true","Low","true",158,32.0878843238621,0.48,365,61365,0.35,0.02,0.17,0.06,0.22,0.18
"216",258,0.08,0.01,0.1,0,60,6,"false","true","High","false",178,31.655459245151,0.55,369,204865,0.35,0.03,0.17,0.06,0.21,0.18
"217",265,0.08,0.01,0.1,0,60,6,"false","true","Low","false",194,32.7826796750496,0.58,344,196288,0.35,0.03,0.17,0.06,0.21,0.18
"218",203,0.08,0.01,0.1,0,80,100,"false","true","High","true",59,15.9851517860613,0.36,683,311408,0.38,0.02,0.17,0.07,0.2,0.16
"219",241,0.08,0.01,0.1,0,40,1,"false","true","High","false",236,41.0201344890582,0.56,361,40642,0.34,0.03,0.17,0.06,0.22,0.18
"220",230,0.08,0.01,0.1,0,20,6,"false","true","High","false",157,29.9422785400552,0.51,462,119813,0.35,0.03,0.17,0.06,0.21,0.18
"221",231,0.08,0.01,0.1,0,20,100,"false","true","High","false",139,28.7382905119136,0.47,434,113891,0.35,0.02,0.17,0.06,0.21,0.17
"222",307,0.08,0.01,0.1,0,20,6,"false","true","Low","true",161,29.5205426205931,0.53,313,106550,0.36,0.03,0.17,0.06,0.21,0.18
"223",297,0.08,0.01,0.1,0,20,1,"false","true","High","true",210,34.2801337116648,0.6,381,47843,0.35,0.03,0.17,0.06,0.22,0.18
"224",236,0.08,0.01,0.1,0,20,3,"false","true","Low","false",187,32.1325844443581,0.57,459,110842,0.35,0.02,0.17,0.06,0.22,0.18
"225",277,0.08,0.01,0.1,0,80,1.5,"false","true","Low","false",269,41.0803824775528,0.64,289,57814,0.34,0.03,0.17,0.06,0.22,0.18
"226",317,0.08,0.01,0.1,0,40,0.5,"false","true","Low","true",250,38.7579196952618,0.63,285,19911,0.34,0.03,0.18,0.06,0.22,0.18
"227",237,0.08,0.01,0.1,0,20,6,"false","true","Low","false",159,28.9481867298947,0.53,448,119028,0.35,0.02,0.17,0.06,0.21,0.18
"228",274,0.08,0.01,0.1,0,80,0,"false","true","Low","false",264,42.9655614723831,0.6,318,0,0.33,0.03,0.18,0.06,0.22,0.18
"229",244,0.08,0.01,0.1,0,40,6,"false","true","High","false",131,25.678275741439,0.5,499,203368,0.36,0.03,0.17,0.06,0.21,0.17
"230",278,0.08,0.01,0.1,0,80,3,"false","true","Low","false",192,37.277957010145,0.5,303,114380,0.34,0.03,0.17,0.06,0.21,0.18
"231",273,0.08,0.01,0.1,0,80,100,"false","true","High","false",51,14.2467057954678,0.35,401,243067,0.39,0.03,0.16,0.07,0.2,0.16
"232",259,0.08,0.01,0.1,0,60,100,"false","true","High","false",85,20.3531309519182,0.41,505,280091,0.37,0.02,0.17,0.06,0.21,0.16
"233",261,0.08,0.01,0.1,0,60,0.5,"false","true","Low","false",250,42.0492090022156,0.58,344,22283,0.33,0.03,0.18,0.06,0.22,0.19
"234",267,0.08,0.01,0.1,0,80,0,"false","true","High","false",257,40.9812648190617,0.61,311,0,0.33,0.03,0.18,0.06,0.22,0.18
"235",299,0.08,0.01,0.1,0,20,3,"false","true","High","true",141,28.3350176856998,0.48,426,109049,0.36,0.02,0.18,0.06,0.21,0.18
"236",275,0.08,0.01,0.1,0,80,0.5,"false","true","Low","false",253,40.5624441248494,0.61,299,20440,0.33,0.03,0.18,0.06,0.22,0.18
"237",310,0.08,0.01,0.1,0,40,0.5,"false","true","High","true",199,37.5092315466242,0.52,331,21755,0.34,0.03,0.18,0.06,0.21,0.18
"238",229,0.08,0.01,0.1,0,20,3,"false","true","High","false",141,30.1307964395382,0.45,544,122430,0.35,0.02,0.17,0.06,0.22,0.17
"239",303,0.08,0.01,0.1,0,20,0.5,"false","true","Low","true",223,40.7363858980837,0.53,267,17952,0.34,0.03,0.18,0.06,0.22,0.19
"240",311,0.08,0.01,0.1,0,40,1,"false","true","High","true",172,32.4931006335756,0.51,374,48661,0.35,0.03,0.18,0.06,0.21,0.18
"241",301,0.08,0.01,0.1,0,20,100,"false","true","High","true",143,28.6313989194232,0.49,337,105989,0.35,0.03,0.17,0.06,0.21,0.18
"242",298,0.08,0.01,0.1,0,20,1.5,"false","true","High","true",135,30.6020911882458,0.43,426,71549,0.36,0.03,0.17,0.06,0.21,0.17
"243",293,0.08,0.01,0.1,0,0,6,"false","true","Low","true",174,32.0305515606172,0.53,343,78034,0.35,0.03,0.17,0.06,0.22,0.18
"244",304,0.08,0.01,0.1,0,20,1,"false","true","Low","true",208,35.3364169938197,0.57,315,40712,0.34,0.03,0.18,0.06,0.21,0.19
"245",279,0.08,0.01,0.1,0,80,6,"false","true","Low","false",149,30.8722353947215,0.47,356,222449,0.36,0.02,0.17,0.07,0.2,0.17
"246",324,0.08,0.01,0.1,0,60,0.5,"false","true","High","true",166,33.522175146733,0.48,323,22875,0.35,0.03,0.17,0.06,0.21,0.18
"247",315,0.08,0.01,0.1,0,40,100,"false","true","High","true",130,25.9231546624169,0.49,386,183076,0.36,0.02,0.18,0.06,0.21,0.17
"248",294,0.08,0.01,0.1,0,0,100,"false","true","Low","true",162,30.6827457534886,0.51,384,84159,0.35,0.02,0.17,0.06,0.22,0.18
"249",320,0.08,0.01,0.1,0,40,3,"false","true","Low","true",110,25.4654642982081,0.42,367,121231,0.36,0.02,0.18,0.06,0.21,0.17
"250",318,0.08,0.01,0.1,0,40,1,"false","true","Low","true",202,33.1820655342636,0.59,357,45605,0.34,0.03,0.18,0.06,0.21,0.18
"251",292,0.08,0.01,0.1,0,0,3,"false","true","Low","true",165,31.3270105336806,0.51,419,89470,0.35,0.03,0.18,0.05,0.22,0.18
"252",312,0.08,0.01,0.1,0,40,1.5,"false","true","High","true",121,26.3244840051308,0.45,388,76864,0.36,0.02,0.17,0.06,0.21,0.17
"253",245,0.08,0.01,0.1,0,40,100,"false","true","High","false",114,24.6841839312784,0.45,541,197425,0.36,0.02,0.18,0.06,0.21,0.17
"254",325,0.08,0.01,0.1,0,60,1,"false","true","High","true",140,26.744276441093,0.51,379,49475,0.36,0.02,0.17,0.07,0.21,0.17
"255",189,0.08,0.01,0.1,0,60,100,"false","true","High","true",89,20.4940335056555,0.42,832,266307,0.37,0.02,0.17,0.07,0.2,0.17
"256",314,0.08,0.01,0.1,0,40,6,"false","true","High","true",112,24.8678431220119,0.44,496,190811,0.36,0.02,0.17,0.06,0.2,0.17
"257",251,0.08,0.01,0.1,0,40,6,"false","true","Low","false",104,25.8395848719244,0.39,571,204016,0.36,0.02,0.18,0.06,0.21,0.18
"258",308,0.08,0.01,0.1,0,20,100,"false","true","Low","true",131,27.7276790920045,0.46,499,119390,0.35,0.02,0.18,0.06,0.21,0.17
"259",313,0.08,0.01,0.1,0,40,3,"false","true","High","true",111,26.1583161658957,0.41,480,139115,0.36,0.03,0.18,0.06,0.21,0.17
"260",319,0.08,0.01,0.1,0,40,1.5,"false","true","Low","true",110,26.2593773078867,0.41,406,73047,0.36,0.02,0.18,0.06,0.21,0.18
"261",280,0.08,0.01,0.1,0,80,100,"false","true","Low","false",48,14.3215299102111,0.33,526,256758,0.39,0.02,0.16,0.08,0.2,0.16
"262",321,0.08,0.01,0.1,0,40,6,"false","true","Low","true",145,25.343996579469,0.56,442,188522,0.37,0.02,0.17,0.06,0.21,0.17
"263",327,0.08,0.01,0.1,0,60,3,"false","true","High","true",87,21.2257550433397,0.4,431,147086,0.37,0.02,0.17,0.07,0.21,0.17
"264",305,0.08,0.01,0.1,0,20,1.5,"false","true","Low","true",147,30.4903408870059,0.47,436,70543,0.35,0.02,0.17,0.06,0.21,0.18
"265",306,0.08,0.01,0.1,0,20,3,"false","true","Low","true",123,29.4087923193532,0.41,518,114817,0.35,0.02,0.18,0.06,0.21,0.18
"266",332,0.08,0.01,0.1,0,60,1,"false","true","Low","true",139,29.1600264313756,0.46,358,45159,0.35,0.02,0.17,0.06,0.21,0.18
"267",266,0.08,0.01,0.1,0,60,100,"false","true","Low","false",81,20.5708011038986,0.38,598,271729,0.38,0.02,0.16,0.06,0.21,0.17
"268",345,0.08,0.01,0.1,0,80,0.5,"false","true","Low","true",187,35.4637151630583,0.51,314,22281,0.35,0.03,0.17,0.07,0.21,0.18
"269",322,0.08,0.01,0.1,0,40,100,"false","true","Low","true",130,24.9708477475026,0.51,499,193457,0.36,0.02,0.17,0.06,0.21,0.17
"270",340,0.08,0.01,0.1,0,80,1.5,"false","true","High","true",64,19.2259105220197,0.32,410,83658,0.38,0.02,0.17,0.07,0.2,0.15
"271",359,0.08,0.01,0.1,0,0,0.5,"false","true","Low","false",236,41.7693473782408,0.55,276,18461,0.33,0.03,0.18,0.06,0.22,0.19
"272",358,0.08,0.01,0.1,0,0,0,"false","true","Low","false",298,44.8050686049676,0.65,289,0,0.33,0.03,0.18,0.06,0.22,0.18
"273",360,0.08,0.01,0.1,0,0,1,"false","true","Low","false",208,38.8269133595056,0.52,293,37900,0.33,0.03,0.18,0.06,0.22,0.19
"274",331,0.08,0.01,0.1,0,60,0.5,"false","true","Low","true",212,37.4499552998795,0.55,348,23340,0.34,0.03,0.17,0.06,0.22,0.18
"275",334,0.08,0.01,0.1,0,60,3,"false","true","Low","true",112,23.9573211023438,0.45,449,145523,0.36,0.02,0.18,0.06,0.2,0.17
"276",326,0.08,0.01,0.1,0,60,1.5,"false","true","High","true",114,23.2537800754072,0.48,551,98267,0.37,0.02,0.17,0.07,0.2,0.17
"277",341,0.08,0.01,0.1,0,80,3,"false","true","High","true",55,16.6206708905041,0.32,458,154231,0.39,0.02,0.16,0.07,0.2,0.16
"278",361,0.08,0.01,0.1,0,0,1.5,"false","true","Low","false",216,36.7911143934388,0.57,295,53922,0.34,0.03,0.18,0.06,0.22,0.18
"279",367,0.08,0.01,0.1,0,20,1,"false","true","High","false",238,42.0035371399697,0.55,285,37035,0.33,0.03,0.18,0.06,0.22,0.18
"280",363,0.08,0.01,0.1,0,0,6,"false","true","Low","false",155,30.9052746142185,0.49,337,80308,0.35,0.02,0.18,0.06,0.21,0.17
"281",364,0.08,0.01,0.1,0,0,100,"false","true","Low","false",169,30.7070392972364,0.53,371,84029,0.35,0.03,0.17,0.06,0.21,0.18
"282",373,0.08,0.01,0.1,0,20,0.5,"false","true","Low","false",268,41.9841023049714,0.62,286,19625,0.33,0.03,0.18,0.06,0.22,0.19
"283",333,0.08,0.01,0.1,0,60,1.5,"false","true","Low","true",124,25.378007540716,0.47,484,93734,0.36,0.02,0.17,0.06,0.21,0.17
"284",374,0.08,0.01,0.1,0,20,1,"false","true","Low","false",226,40.4293155051114,0.54,310,39776,0.33,0.03,0.18,0.06,0.22,0.19
"285",368,0.08,0.01,0.1,0,20,1.5,"false","true","High","false",258,39.6392894624325,0.63,288,52249,0.34,0.03,0.18,0.06,0.22,0.18
"286",376,0.08,0.01,0.1,0,20,3,"false","true","Low","false",160,29.3981031601042,0.53,354,106473,0.35,0.03,0.18,0.06,0.21,0.18
"287",365,0.08,0.01,0.1,0,20,0,"false","true","High","false",258,45.0421735919462,0.56,318,0,0.33,0.03,0.18,0.06,0.23,0.19
"288",396,0.08,0.01,0.1,0,60,1.5,"false","true","High","false",223,39.2117230924709,0.55,281,54103,0.34,0.03,0.18,0.06,0.22,0.18
"289",346,0.08,0.01,0.1,0,80,1,"false","true","Low","true",115,25.3741205737163,0.44,431,56466,0.36,0.02,0.16,0.07,0.21,0.17
"290",369,0.08,0.01,0.1,0,20,3,"false","true","High","false",156,29.7071170365764,0.51,363,103932,0.35,0.02,0.18,0.06,0.21,0.17
"291",372,0.08,0.01,0.1,0,20,0,"false","true","Low","false",305,44.411513196253,0.67,320,0,0.33,0.03,0.18,0.06,0.22,0.19
"292",380,0.08,0.01,0.1,0,40,0.5,"false","true","High","false",262,42.3290706261904,0.6,280,18680,0.33,0.03,0.18,0.06,0.22,0.19
"293",328,0.08,0.01,0.1,0,60,6,"false","true","High","true",88,21.8466980215338,0.39,554,272457,0.37,0.02,0.17,0.07,0.21,0.17
"294",382,0.08,0.01,0.1,0,40,1.5,"false","true","High","false",231,40.0882341508921,0.56,282,53231,0.33,0.03,0.18,0.06,0.22,0.19
"295",375,0.08,0.01,0.1,0,20,1.5,"false","true","Low","false",228,38.966844171493,0.57,323,55685,0.34,0.03,0.18,0.06,0.22,0.18
"296",335,0.08,0.01,0.1,0,60,6,"false","true","Low","true",86,20.4814008629067,0.41,454,208821,0.37,0.02,0.17,0.07,0.2,0.17
"297",338,0.08,0.01,0.1,0,80,0.5,"false","true","High","true",179,32.1189800598593,0.54,508,35872,0.36,0.03,0.17,0.06,0.21,0.17
"298",386,0.08,0.01,0.1,0,40,0,"false","true","Low","false",295,43.3834104248455,0.66,273,0,0.33,0.03,0.18,0.06,0.22,0.18
"299",366,0.08,0.01,0.1,0,20,0.5,"false","true","High","false",256,41.9860457884713,0.59,328,20962,0.33,0.03,0.18,0.06,0.22,0.18
"300",362,0.08,0.01,0.1,0,0,3,"false","true","Low","false",154,28.6547207214211,0.52,444,89802,0.36,0.02,0.17,0.06,0.21,0.18
"301",379,0.08,0.01,0.1,0,40,0,"false","true","High","false",268,44.0237882380379,0.59,280,0,0.33,0.03,0.18,0.06,0.22,0.19
"302",387,0.08,0.01,0.1,0,40,0.5,"false","true","Low","false",249,42.4194426089323,0.57,292,19774,0.33,0.03,0.17,0.06,0.22,0.19
"303",390,0.08,0.01,0.1,0,40,3,"false","true","Low","false",208,37.00003886967,0.55,321,106698,0.34,0.03,0.18,0.06,0.22,0.18
"304",339,0.08,0.01,0.1,0,80,1,"false","true","High","true",103,23.1799277024138,0.43,555,76546,0.37,0.02,0.17,0.07,0.2,0.16
"305",388,0.08,0.01,0.1,0,40,1,"false","true","Low","false",237,42.5894974151669,0.54,299,39566,0.34,0.03,0.18,0.06,0.22,0.18
"306",342,0.08,0.01,0.1,0,80,6,"false","true","High","true",63,15.0415905468963,0.41,558,234625,0.38,0.02,0.17,0.08,0.2,0.16
"307",343,0.08,0.01,0.1,0,80,100,"false","true","High","true",62,15.7169510630855,0.38,498,283657,0.38,0.02,0.17,0.07,0.2,0.16
"308",348,0.08,0.01,0.1,0,80,3,"false","true","Low","true",87,20.1578108601858,0.42,463,151948,0.37,0.02,0.17,0.07,0.2,0.16
"309",403,0.08,0.01,0.1,0,60,1.5,"false","true","Low","false",248,40.322423912621,0.6,251,49594,0.34,0.03,0.18,0.06,0.22,0.18
"310",383,0.08,0.01,0.1,0,40,3,"false","true","High","false",222,37.3391767403895,0.58,314,102697,0.34,0.03,0.17,0.06,0.22,0.18
"311",371,0.08,0.01,0.1,0,20,100,"false","true","High","false",157,30.0812376102927,0.51,388,117834,0.35,0.02,0.18,0.06,0.21,0.18
"312",378,0.08,0.01,0.1,0,20,100,"false","true","Low","false",148,29.377696583356,0.49,418,114638,0.35,0.03,0.18,0.06,0.21,0.18
"313",394,0.08,0.01,0.1,0,60,0.5,"false","true","High","false",253,41.6566253352509,0.59,289,20170,0.34,0.03,0.17,0.06,0.22,0.18
"314",393,0.08,0.01,0.1,0,60,0,"false","true","High","false",247,41.7878104714891,0.57,300,0,0.33,0.03,0.18,0.06,0.22,0.18
"315",350,0.08,0.01,0.1,0,80,100,"false","true","Low","true",38,15.7597077000816,0.23,510,292896,0.38,0.02,0.18,0.07,0.2,0.14
"316",329,0.08,0.01,0.1,0,60,100,"false","true","High","true",83,21.0683328798538,0.38,616,284925,0.37,0.02,0.17,0.07,0.2,0.17
"317",385,0.08,0.01,0.1,0,40,100,"false","true","High","false",126,26.1417965561472,0.47,362,188261,0.36,0.02,0.18,0.06,0.2,0.17
"318",381,0.08,0.01,0.1,0,40,1,"false","true","High","false",246,40.8189839468263,0.59,295,38218,0.33,0.03,0.18,0.06,0.22,0.18
"319",397,0.08,0.01,0.1,0,60,3,"false","true","High","false",223,37.2089633459012,0.58,318,109506,0.35,0.03,0.17,0.06,0.21,0.18
"320",392,0.08,0.01,0.1,0,40,100,"false","true","Low","false",166,26.267151241886,0.61,374,191494,0.36,0.02,0.18,0.06,0.21,0.17
"321",389,0.08,0.01,0.1,0,40,1.5,"false","true","Low","false",268,41.3476114587787,0.63,327,57849,0.33,0.03,0.18,0.06,0.22,0.18
"322",404,0.08,0.01,0.1,0,60,3,"false","true","Low","false",216,37.5043728378746,0.56,310,111260,0.34,0.03,0.18,0.06,0.22,0.18
"323",402,0.08,0.01,0.1,0,60,1,"false","true","Low","false",276,41.4243790570218,0.65,282,36529,0.33,0.03,0.18,0.06,0.22,0.18
"324",370,0.08,0.01,0.1,0,20,6,"false","true","High","false",149,29.277607183115,0.49,426,120671,0.35,0.02,0.17,0.06,0.21,0.18
"325",377,0.08,0.01,0.1,0,20,6,"false","true","Low","false",143,29.9830916935515,0.46,393,115000,0.35,0.03,0.18,0.06,0.21,0.18
"326",398,0.08,0.01,0.1,0,60,6,"false","true","High","false",159,30.2571228670269,0.51,347,217133,0.35,0.03,0.17,0.06,0.21,0.18
"327",410,0.08,0.01,0.1,0,80,1.5,"false","true","High","false",222,38.3012010728029,0.56,288,55608,0.34,0.03,0.18,0.06,0.21,0.18
"328",395,0.08,0.01,0.1,0,60,1,"false","true","High","false",247,39.8511291639134,0.6,325,40792,0.34,0.03,0.17,0.06,0.22,0.18
"329",349,0.08,0.01,0.1,0,80,6,"false","true","Low","true",55,16.7353364169938,0.32,529,258107,0.38,0.02,0.17,0.07,0.21,0.16
"330",408,0.08,0.01,0.1,0,80,0.5,"false","true","High","false",248,40.2524585066273,0.6,328,22272,0.34,0.03,0.18,0.06,0.21,0.18
"331",409,0.08,0.01,0.1,0,80,1,"false","true","High","false",218,37.4567574921289,0.57,322,41964,0.34,0.03,0.17,0.06,0.21,0.18
"332",411,0.08,0.01,0.1,0,80,3,"false","true","High","false",180,35.9583317137638,0.49,298,111476,0.34,0.03,0.18,0.06,0.22,0.18
"333",384,0.08,0.01,0.1,0,40,6,"false","true","High","false",132,26.1660900998951,0.49,504,207398,0.36,0.03,0.17,0.06,0.21,0.17
"334",405,0.08,0.01,0.1,0,60,6,"false","true","Low","false",165,31.2852256384343,0.51,385,222662,0.35,0.03,0.17,0.07,0.21,0.18
"335",391,0.08,0.01,0.1,0,40,6,"false","true","Low","false",127,25.4489446884596,0.48,499,193547,0.36,0.02,0.17,0.06,0.21,0.17
"336",401,0.08,0.01,0.1,0,60,0.5,"false","true","Low","false",246,42.4864927896762,0.56,282,19229,0.34,0.03,0.18,0.06,0.22,0.18
"337",400,0.08,0.01,0.1,0,60,0,"false","true","Low","false",263,43.0938313833716,0.59,316,0,0.33,0.03,0.18,0.06,0.22,0.18
"338",336,0.08,0.01,0.1,0,60,100,"false","true","Low","true",98,21.5940451665565,0.44,658,303988,0.37,0.02,0.16,0.07,0.2,0.17
"339",412,0.08,0.01,0.1,0,80,6,"false","true","High","false",123,27.5605395110195,0.43,374,223982,0.36,0.03,0.18,0.06,0.2,0.17
"340",407,0.08,0.01,0.1,0,80,0,"false","true","High","false",267,41.8033583394877,0.62,363,0,0.33,0.03,0.18,0.06,0.22,0.18
"341",415,0.08,0.01,0.1,0,80,0.5,"false","true","Low","false",242,40.6324095308431,0.58,324,20617,0.34,0.03,0.18,0.06,0.22,0.18
"342",414,0.08,0.01,0.1,0,80,0,"false","true","Low","false",282,42.4340187351809,0.65,307,0,0.33,0.03,0.18,0.06,0.22,0.18
"343",416,0.08,0.01,0.1,0,80,1,"false","true","Low","false",240,40.1533408481362,0.58,297,38526,0.33,0.03,0.17,0.06,0.22,0.18
"344",418,0.08,0.01,0.1,0,80,3,"false","true","Low","false",228,35.6240525517938,0.62,303,117046,0.35,0.03,0.17,0.06,0.21,0.18
"345",431,0.08,0.01,0.1,0,0,1.5,"false","true","Low","true",177,32.6582967310607,0.53,309,53623,0.35,0.03,0.17,0.06,0.21,0.18
"346",417,0.08,0.01,0.1,0,80,1.5,"false","true","Low","false",232,39.8831966416605,0.57,311,56637,0.33,0.03,0.18,0.06,0.22,0.19
"347",432,0.08,0.01,0.1,0,0,3,"false","true","Low","true",163,30.6458195669919,0.52,344,76223,0.35,0.02,0.18,0.06,0.21,0.18
"348",347,0.08,0.01,0.1,0,80,1.5,"false","true","Low","true",79,20.866210595872,0.37,707,116275,0.36,0.03,0.16,0.07,0.21,0.17
"349",413,0.08,0.01,0.1,0,80,100,"false","true","High","false",53,17.0880786722121,0.3,521,325436,0.38,0.02,0.16,0.08,0.2,0.15
"350",419,0.08,0.01,0.1,0,80,6,"false","true","Low","false",166,32.3988416838341,0.5,374,229001,0.35,0.02,0.17,0.06,0.21,0.17
"351",399,0.08,0.01,0.1,0,60,100,"false","true","High","false",86,21.0420958526062,0.4,603,286831,0.37,0.02,0.17,0.07,0.19,0.17
"352",436,0.08,0.01,0.1,0,20,0.5,"false","true","High","true",219,39.9133206359078,0.53,300,20858,0.33,0.03,0.18,0.06,0.22,0.18
"353",433,0.08,0.01,0.1,0,0,6,"false","true","Low","true",174,30.8644614607222,0.55,337,75962,0.36,0.02,0.18,0.06,0.2,0.18
"354",429,0.08,0.01,0.1,0,0,0.5,"false","true","Low","true",248,41.6721732032495,0.58,309,19032,0.33,0.03,0.18,0.06,0.22,0.18
"355",406,0.08,0.01,0.1,0,60,100,"false","true","Low","false",83,19.7730011272204,0.41,578,258173,0.37,0.02,0.17,0.07,0.21,0.17
"356",430,0.08,0.01,0.1,0,0,1,"false","true","Low","true",200,35.88933804952,0.54,392,43346,0.34,0.02,0.18,0.06,0.22,0.18
